cont_id,distance,relationship,setting,location_multi,location_fine_multi
14360,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14361,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14362,Pyshical contact,Friend or acquaintance,indoor,Home,Home
14363,Pyshical contact,Friend or acquaintance,indoor,Home,Home
14364,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14365,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14366,More than 2 meters,Non-cohabitant relative/family member,outdoor,Home,Home
14367,More than 2 meters,Non-cohabitant relative/family member,outdoor,Home,Home
14368,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14369,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14370,More than 2 meters,Non-cohabitant relative/family member,outdoor,Home,Home
14371,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14372,Between 1 and 2 meters,Other,indoor,Other,Shopping
14373,Between 1 and 2 meters,Other,indoor,Other,Shopping
14374,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14375,Between 1 and 2 meters,Cohabitant,indoor,Home,Cohabitant
14376,Pyshical contact,Cohabitant,outdoor,Home,Cohabitant
14377,Pyshical contact,Cohabitant,outdoor,Home,Cohabitant
14378,Between 1 and 2 meters,Cohabitant,indoor,Home,Cohabitant
14379,Pyshical contact,Cohabitant,outdoor,Home,Cohabitant
14380,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14381,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14382,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14383,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14384,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14385,Between 1 and 2 meters,Other,indoor,Home,Home
14386,Between 1 and 2 meters,Other,outdoor,Home,Home
14387,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14388,Less than 1 meter,Friend or acquaintance,indoor,Home,Home
14389,Between 1 and 2 meters,Friend or acquaintance,indoor,Home,Home
14390,More than 2 meters,Other,indoor,Home,Home
14391,Between 1 and 2 meters,Other,outdoor,Other,Otheroutdoor
14392,Less than 1 meter,Cohabitant,indoor,Home,Home
14393,Pyshical contact,Non-cohabitant relative/family member,indoor,Leisure,Homeguest
14394,Pyshical contact,Non-cohabitant relative/family member,indoor,Leisure,Homeguest
14395,Pyshical contact,Non-cohabitant relative/family member,indoor,Leisure,Homeguest
14396,Pyshical contact,Non-cohabitant relative/family member,indoor,Home,Home
14397,Pyshical contact,Non-cohabitant relative/family member,indoor,Home,Home
14398,Pyshical contact,Non-cohabitant relative/family member,indoor,Other,Otherindoor
14399,Less than 1 meter,Friend or acquaintance,indoor,Other,Otherindoor
14400,Pyshical contact,Friend or acquaintance,indoor,Other,Otherindoor
14401,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14402,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14403,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14404,Between 1 and 2 meters,Other,indoor,Other,Shopping
14405,Pyshical contact,Cohabitant,outdoor,Home,Cohabitant
14406,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14407,Pyshical contact,Friend or acquaintance,outdoor,Leisure,Restaurant
14408,Less than 1 meter,Friend or acquaintance,indoor,Other,Otherindoor
14409,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14410,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14411,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14412,Between 1 and 2 meters,Other,indoor,Leisure,Leisure
14413,Less than 1 meter,Other,indoor,Leisure,Restaurant
14414,Between 1 and 2 meters,Other,indoor,Leisure,Restaurant
14415,Between 1 and 2 meters,Other,outdoor,Other,Otheroutdoor
14416,Between 1 and 2 meters,Other,indoor,Leisure,Leisure
14417,Between 1 and 2 meters,Other,indoor,Leisure,Leisure
14418,Between 1 and 2 meters,Other,indoor,Leisure,Leisure
14419,More than 2 meters,Other,indoor,Leisure,Restaurant
14420,More than 2 meters,Other,indoor,Leisure,Restaurant
14421,Between 1 and 2 meters,Other,indoor,Leisure,Leisure
14422,Between 1 and 2 meters,Other,indoor,Leisure,Leisure
14423,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14424,Between 1 and 2 meters,Other,indoor,Leisure,Leisure
14425,More than 2 meters,Other,outdoor,Other,Otheroutdoor
14426,Between 1 and 2 meters,Other,indoor,Leisure,Leisure
14427,More than 2 meters,Other,outdoor,Other,Otheroutdoor
14428,Between 1 and 2 meters,Other,indoor,Leisure,Leisure
14429,More than 2 meters,Other,outdoor,Other,Otheroutdoor
14430,Between 1 and 2 meters,Other,outdoor,Other,Otheroutdoor
14431,Between 1 and 2 meters,Other,outdoor,Other,Otheroutdoor
14432,More than 2 meters,Other,outdoor,Other,Otheroutdoor
14433,Pyshical contact,Non-cohabitant relative/family member,indoor,Home,Home
14434,Between 1 and 2 meters,Other,indoor,Leisure,Restaurant
14435,More than 2 meters,Other,outdoor,Other,Otheroutdoor
14436,Between 1 and 2 meters,Other,indoor,Leisure,Restaurant
14437,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14438,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14439,Less than 1 meter,Cohabitant,indoor,Home,Cohabitant
14440,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14441,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14442,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14443,Less than 1 meter,Other,indoor,Other,Shopping
14444,Less than 1 meter,Friend or acquaintance,outdoor,Home,Home
14445,Pyshical contact,Friend or acquaintance,indoor,Other,Shopping
14446,Pyshical contact,Friend or acquaintance,indoor,Other,Otherindoor
14447,,Cohabitant,indoor,Home,Cohabitant
14448,Between 1 and 2 meters,Other,indoor,Other,Shopping
14449,Between 1 and 2 meters,Other,indoor,Other,Shopping
14450,Between 1 and 2 meters,Coworker,indoor,Work,Work
14451,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14452,Between 1 and 2 meters,Coworker,indoor,Work,Work
14453,Pyshical contact,Friend or acquaintance,indoor,Leisure,Homeguest
14454,Pyshical contact,Friend or acquaintance,indoor,Leisure,Homeguest
14455,Between 1 and 2 meters,Other,indoor,Other,Shopping
14456,Between 1 and 2 meters,Other,indoor,Other,Shopping
14457,Between 1 and 2 meters,Other,indoor,Other,Shopping
14458,Between 1 and 2 meters,Non-cohabitant relative/family member,indoor,Home,Home
14459,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14460,Pyshical contact,Friend or acquaintance,indoor,Home,Home
14461,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14462,Pyshical contact,Friend or acquaintance,indoor,Home,Home
14463,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14464,Less than 1 meter,Other,indoor,Leisure,Restaurant
14465,Pyshical contact,Non-cohabitant relative/family member,indoor,Home,Home
14466,Between 1 and 2 meters,Other,indoor,Other,Shopping
14467,Pyshical contact,Friend or acquaintance,indoor,Leisure,Restaurant
14468,Pyshical contact,Friend or acquaintance,outdoor,Other,Otheroutdoor
14469,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14470,Less than 1 meter,Friend or acquaintance,indoor,Home,Home
14471,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14472,Pyshical contact,Cohabitant,indoor,Home,Home
14473,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14474,Pyshical contact,Other,indoor,Other,Otherindoor
14475,Between 1 and 2 meters,Non-cohabitant relative/family member,indoor,Home,Home
14476,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14477,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14478,Less than 1 meter,Friend or acquaintance,indoor,Other,Otherindoor
14479,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14480,Less than 1 meter,Cohabitant,indoor,Home,Cohabitant
14481,Between 1 and 2 meters,Coworker,indoor,Work,Work
14482,Between 1 and 2 meters,Coworker,indoor,Work,Work
14483,Between 1 and 2 meters,Coworker,indoor,Work,Work
14484,Between 1 and 2 meters,Coworker,indoor,Work,Work
14485,Between 1 and 2 meters,Coworker,indoor,Work,Work
14486,Between 1 and 2 meters,Coworker,indoor,Work,Work
14487,Between 1 and 2 meters,Coworker,indoor,Work,Work
14488,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14489,Between 1 and 2 meters,Coworker,indoor,Work,Work
14490,Between 1 and 2 meters,Other,indoor,Leisure,Restaurant
14491,Between 1 and 2 meters,Other,indoor,Other,Shopping
14492,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14493,Pyshical contact,Friend or acquaintance,outdoor,Other,Otheroutdoor
14494,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14495,,Cohabitant,indoor,Home,Cohabitant
14496,,Non-cohabitant relative/family member,outdoor,Home,Home
14497,,Non-cohabitant relative/family member,outdoor,Home,Home
14498,,Cohabitant,indoor,Home,Cohabitant
14499,,Non-cohabitant relative/family member,outdoor,Home,Home
14500,Pyshical contact,Non-cohabitant relative/family member,indoor,Leisure,Restaurant
14501,Pyshical contact,Other,indoor,Leisure,Restaurant
14502,Pyshical contact,Friend or acquaintance,outdoor,Other,Otheroutdoor
14503,Pyshical contact,Friend or acquaintance,outdoor,Other,Otheroutdoor
14504,Pyshical contact,Friend or acquaintance,outdoor,Other,Otheroutdoor
14505,Pyshical contact,Friend or acquaintance,indoor,Leisure,Restaurant
14506,Pyshical contact,Friend or acquaintance,outdoor,Other,Otheroutdoor
14507,Pyshical contact,Friend or acquaintance,indoor,Leisure,Homeguest
14508,Pyshical contact,Friend or acquaintance,indoor,Leisure,Homeguest
14509,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14510,Pyshical contact,Friend or acquaintance,outdoor,Other,Otheroutdoor
14511,Less than 1 meter,Friend or acquaintance,indoor,Leisure,Restaurant
14512,Less than 1 meter,Friend or acquaintance,indoor,Leisure,Restaurant
14513,Between 1 and 2 meters,Cohabitant,indoor,Home,Cohabitant
14514,Between 1 and 2 meters,Cohabitant,indoor,Home,Cohabitant
14515,Between 1 and 2 meters,Cohabitant,indoor,Home,Cohabitant
14516,More than 2 meters,Non-cohabitant relative/family member,indoor,Home,Home
14517,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14518,Pyshical contact,Non-cohabitant relative/family member,indoor,Home,Home
14519,Pyshical contact,Non-cohabitant relative/family member,indoor,Home,Home
14520,Pyshical contact,Non-cohabitant relative/family member,indoor,Home,Home
14521,Pyshical contact,Friend or acquaintance,indoor,Other,Otherindoor
14522,Pyshical contact,Friend or acquaintance,outdoor,Other,Otheroutdoor
14523,Pyshical contact,Friend or acquaintance,indoor,Home,Home
14524,Pyshical contact,Friend or acquaintance,indoor,Other,Otherindoor
14525,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14526,Pyshical contact,Friend or acquaintance,indoor,Home,Home
14527,Pyshical contact,Friend or acquaintance,indoor,Home,Home
14528,Pyshical contact,Friend or acquaintance,indoor,Home,Home
14529,Pyshical contact,Friend or acquaintance,indoor,Other,Otherindoor
14530,Less than 1 meter,Cohabitant,indoor,Home,Cohabitant
14531,Pyshical contact,Other,indoor,Leisure,Homeguest
14532,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14533,Less than 1 meter,Other,indoor,Leisure,Restaurant
14534,Less than 1 meter,Other,indoor,Work,Work
14535,Pyshical contact,Friend or acquaintance,indoor,Home,Home
14536,Between 1 and 2 meters,Other,indoor,Work,Work
14537,Pyshical contact,Coworker,indoor,Home,Home
14538,Between 1 and 2 meters,Friend or acquaintance,outdoor,Other,Otheroutdoor
14539,Between 1 and 2 meters,Other,indoor,Work,Work
14540,Pyshical contact,Friend or acquaintance,indoor,Home,Home
14541,Less than 1 meter,Other,indoor,Home,Home
14542,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14543,Pyshical contact,Other,indoor,Leisure,Restaurant
14544,Less than 1 meter,Friend or acquaintance,indoor,Home,Home
14545,Pyshical contact,Friend or acquaintance,indoor,Home,Home
14546,Pyshical contact,Friend or acquaintance,outdoor,Other,Otheroutdoor
14547,Pyshical contact,Coworker,indoor,Home,Home
14548,Pyshical contact,Other,indoor,Leisure,Restaurant
14549,Between 1 and 2 meters,Friend or acquaintance,outdoor,Other,Otheroutdoor
14550,Less than 1 meter,Other,indoor,Home,Home
14551,Less than 1 meter,Other,indoor,Other,Shopping
14552,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14553,Pyshical contact,Friend or acquaintance,indoor,Leisure,Homeguest
14554,Pyshical contact,Friend or acquaintance,indoor,Leisure,Homeguest
14555,Pyshical contact,Non-cohabitant relative/family member,indoor,Other,Otherindoor
14556,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14557,Between 1 and 2 meters,Other,indoor,Leisure,Homeguest
14558,Between 1 and 2 meters,Other,indoor,Other,Shopping
14559,Pyshical contact,Friend or acquaintance,outdoor,Leisure,Homeguest
14560,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14561,Pyshical contact,Friend or acquaintance,indoor,Leisure,Homeguest
14562,Less than 1 meter,Other,indoor,Other,Shopping
14563,Less than 1 meter,Friend or acquaintance,indoor,Home,Home
14564,Less than 1 meter,Friend or acquaintance,indoor,Home,Home
14565,Less than 1 meter,Other,indoor,Other,Shopping
14566,Pyshical contact,Friend or acquaintance,outdoor,Home,Home
14567,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14568,Pyshical contact,Friend or acquaintance,outdoor,Home,Home
14569,Pyshical contact,Friend or acquaintance,indoor,Home,Home
14570,Pyshical contact,Friend or acquaintance,indoor,Home,Home
14571,Pyshical contact,Friend or acquaintance,indoor,Home,Home
14572,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14573,Less than 1 meter,Coworker,outdoor,Home,Home
14574,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14575,Less than 1 meter,Coworker,outdoor,Home,Home
14576,Less than 1 meter,Coworker,outdoor,Home,Home
14577,Less than 1 meter,Friend or acquaintance,outdoor,Home,Home
14578,Less than 1 meter,Coworker,outdoor,Home,Home
14579,Less than 1 meter,Other,indoor,Other,Shopping
14580,Pyshical contact,Other,indoor,Leisure,Restaurant
14581,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14582,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14583,Pyshical contact,Friend or acquaintance,indoor,Home,Home
14584,Pyshical contact,Friend or acquaintance,indoor,Home,Home
14585,Pyshical contact,Other,indoor,Leisure,Restaurant
14586,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14587,Pyshical contact,Friend or acquaintance,outdoor,Other,Otheroutdoor
14588,More than 2 meters,Friend or acquaintance,outdoor,Leisure,Restaurant
14589,More than 2 meters,Friend or acquaintance,outdoor,Other,Otheroutdoor
14590,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14591,Between 1 and 2 meters,Friend or acquaintance,outdoor,Home,Home
14592,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14593,Less than 1 meter,Coworker,indoor,Home,Home
14594,Less than 1 meter,Coworker,indoor,Home,Home
14595,Less than 1 meter,Coworker,indoor,Home,Home
14596,Less than 1 meter,Friend or acquaintance,outdoor,Home,Home
14597,Pyshical contact,Other,indoor,Home,Home
14598,Less than 1 meter,Coworker,indoor,Home,Home
14599,Less than 1 meter,Coworker,indoor,Home,Home
14600,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14601,Between 1 and 2 meters,Other,outdoor,Other,Shopping
14602,Between 1 and 2 meters,Other,outdoor,Home,Home
14603,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14604,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14605,Less than 1 meter,Other,outdoor,Other,Otheroutdoor
14606,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14607,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14608,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14609,Less than 1 meter,Other,indoor,Other,Shopping
14610,Less than 1 meter,Friend or acquaintance,indoor,Leisure,Homeguest
14611,Less than 1 meter,Cohabitant,indoor,Home,Home
14612,Less than 1 meter,Cohabitant,indoor,Home,Home
14613,Less than 1 meter,Friend or acquaintance,indoor,Leisure,Homeguest
14614,Pyshical contact,Non-cohabitant relative/family member,indoor,Other,Otherindoor
14615,Pyshical contact,Non-cohabitant relative/family member,indoor,Other,Otherindoor
14616,Pyshical contact,Non-cohabitant relative/family member,indoor,Other,Otherindoor
14617,Between 1 and 2 meters,Friend or acquaintance,indoor,Other,Shopping
14618,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14619,Less than 1 meter,Other,indoor,Other,Shopping
14620,Pyshical contact,Cohabitant,outdoor,Home,Cohabitant
14621,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14622,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14623,Pyshical contact,Cohabitant,indoor,Home,Home
14624,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14625,Pyshical contact,Cohabitant,indoor,Home,Home
14626,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14627,Pyshical contact,Cohabitant,indoor,Home,Home
14628,Pyshical contact,Non-cohabitant relative/family member,indoor,Home,Home
14629,Less than 1 meter,Friend or acquaintance,outdoor,Home,Home
14630,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14631,Less than 1 meter,Friend or acquaintance,outdoor,Home,Home
14632,Between 1 and 2 meters,Non-cohabitant relative/family member,indoor,Home,Home
14633,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14634,Less than 1 meter,Non-cohabitant relative/family member,indoor,Home,Home
14635,Less than 1 meter,Non-cohabitant relative/family member,indoor,Home,Home
14636,Less than 1 meter,Non-cohabitant relative/family member,indoor,Home,Home
14637,Pyshical contact,Non-cohabitant relative/family member,outdoor,Leisure,Leisure
14638,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14639,Pyshical contact,Non-cohabitant relative/family member,outdoor,Leisure,Leisure
14640,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14641,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14642,Pyshical contact,Cohabitant,outdoor,Other,Otheroutdoor
14643,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14644,Between 1 and 2 meters,Cohabitant,indoor,Home,Cohabitant
14645,Between 1 and 2 meters,Cohabitant,indoor,Home,Cohabitant
14646,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14647,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14648,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14649,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14650,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14651,Pyshical contact,Cohabitant,indoor,Home,Home
14652,Pyshical contact,Cohabitant,outdoor,Home,Cohabitant
14653,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14654,Pyshical contact,Cohabitant,indoor,Home,Home
14655,Pyshical contact,Cohabitant,indoor,Home,Home
14656,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14657,Pyshical contact,Cohabitant,indoor,Home,Home
14658,Less than 1 meter,Coworker,indoor,Work,Work
14659,Pyshical contact,Coworker,indoor,Work,Work
14660,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14661,Pyshical contact,Non-cohabitant relative/family member,indoor,Home,Home
14662,Pyshical contact,Coworker,indoor,Work,Work
14663,Pyshical contact,Coworker,indoor,Work,Work
14664,Pyshical contact,Coworker,indoor,Work,Work
14665,Pyshical contact,School/college mate,outdoor,Home,Home
14666,Between 1 and 2 meters,Other,indoor,Leisure,Restaurant
14667,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14668,Between 1 and 2 meters,Other,indoor,Leisure,Restaurant
14669,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14670,Pyshical contact,Non-cohabitant relative/family member,indoor,Home,Home
14671,Less than 1 meter,Other,indoor,Home,Home
14672,Pyshical contact,Non-cohabitant relative/family member,indoor,Home,Home
14673,Between 1 and 2 meters,Other,indoor,Other,Shopping
14674,Less than 1 meter,Cohabitant,indoor,Home,Cohabitant
14675,Less than 1 meter,Non-cohabitant relative/family member,indoor,Leisure,Homeguest
14676,Between 1 and 2 meters,Other,indoor,Leisure,Leisure
14677,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14678,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14679,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14680,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14681,Between 1 and 2 meters,Other,indoor,Other,Shopping
14682,Between 1 and 2 meters,Other,indoor,Other,Shopping
14683,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14684,Between 1 and 2 meters,Other,indoor,Other,Shopping
14685,Between 1 and 2 meters,Other,indoor,Other,Shopping
14686,Less than 1 meter,Cohabitant,indoor,Home,Cohabitant
14687,Between 1 and 2 meters,Other,indoor,Other,Shopping
14688,Less than 1 meter,Cohabitant,indoor,Home,Cohabitant
14689,Pyshical contact,Friend or acquaintance,indoor,Home,Home
14690,Pyshical contact,Non-cohabitant relative/family member,indoor,Home,Home
14691,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14692,Between 1 and 2 meters,Coworker,indoor,Work,Work
14693,Pyshical contact,Non-cohabitant relative/family member,indoor,Home,Home
14694,Pyshical contact,Non-cohabitant relative/family member,indoor,Home,Home
14695,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14696,,Cohabitant,indoor,Home,Cohabitant
14697,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14698,,Cohabitant,indoor,Home,Cohabitant
14699,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14700,Less than 1 meter,Friend or acquaintance,outdoor,Home,Home
14701,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14702,Less than 1 meter,Friend or acquaintance,outdoor,Home,Home
14703,Pyshical contact,Friend or acquaintance,indoor,Home,Home
14704,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14705,Pyshical contact,Friend or acquaintance,indoor,Home,Home
14706,Less than 1 meter,Friend or acquaintance,outdoor,Home,Home
14707,Less than 1 meter,Cohabitant,indoor,Home,Cohabitant
14708,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14709,Pyshical contact,Other,indoor,Other,Shopping
14710,Pyshical contact,Non-cohabitant relative/family member,indoor,Leisure,Homeguest
14711,Pyshical contact,Non-cohabitant relative/family member,indoor,Home,Home
14712,Pyshical contact,Non-cohabitant relative/family member,indoor,Home,Home
14713,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14714,Pyshical contact,Non-cohabitant relative/family member,indoor,Home,Home
14715,Pyshical contact,Non-cohabitant relative/family member,indoor,Home,Home
14716,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14717,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14718,Pyshical contact,Non-cohabitant relative/family member,indoor,Home,Home
14719,Pyshical contact,Non-cohabitant relative/family member,indoor,Home,Home
14720,,Cohabitant,indoor,Home,Cohabitant
14721,,Coworker,outdoor,Home,Home
14722,,Coworker,outdoor,Home,Home
14723,,Coworker,outdoor,Home,Home
14724,,Cohabitant,indoor,Home,Cohabitant
14725,,Cohabitant,indoor,Home,Cohabitant
14726,Pyshical contact,Friend or acquaintance,indoor,Leisure,Homeguest
14727,Between 1 and 2 meters,Other,indoor,Leisure,Homeguest
14728,Pyshical contact,Friend or acquaintance,indoor,Leisure,Homeguest
14729,Pyshical contact,Friend or acquaintance,indoor,Leisure,Homeguest
14730,Less than 1 meter,Other,indoor,Leisure,Homeguest
14731,Pyshical contact,Friend or acquaintance,indoor,Home,Home
14732,Between 1 and 2 meters,Other,indoor,Leisure,Homeguest
14733,Between 1 and 2 meters,Other,indoor,Other,Shopping
14734,Between 1 and 2 meters,Other,indoor,Leisure,Restaurant
14735,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14736,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14737,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14738,Pyshical contact,Other,indoor,Leisure,Restaurant
14739,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14740,Pyshical contact,Other,indoor,Other,Shopping
14741,Pyshical contact,Other,indoor,Other,Shopping
14742,Pyshical contact,Other,indoor,Leisure,Restaurant
14743,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14744,Pyshical contact,Friend or acquaintance,indoor,Home,Home
14745,Pyshical contact,Friend or acquaintance,indoor,Home,Home
14746,Less than 1 meter,Other,indoor,Leisure,Restaurant
14747,Pyshical contact,Friend or acquaintance,indoor,Home,Home
14748,Less than 1 meter,Cohabitant,indoor,Home,Cohabitant
14749,Pyshical contact,Non-cohabitant relative/family member,indoor,Home,Home
14750,Less than 1 meter,Cohabitant,indoor,Home,Cohabitant
14751,Pyshical contact,Non-cohabitant relative/family member,indoor,Home,Home
14752,Less than 1 meter,Cohabitant,indoor,Home,Home
14753,More than 2 meters,Other,indoor,Other,Shopping
14754,Pyshical contact,Cohabitant,indoor,Home,Home
14755,More than 2 meters,Other,indoor,Other,Shopping
14756,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14757,Less than 1 meter,Cohabitant,indoor,Transport,Transport
14758,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14759,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14760,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14761,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14762,Between 1 and 2 meters,Friend or acquaintance,indoor,Other,Shopping
14763,Between 1 and 2 meters,Coworker,outdoor,Other,Shopping
14764,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14765,Between 1 and 2 meters,Friend or acquaintance,indoor,Leisure,Restaurant
14766,Pyshical contact,Cohabitant,outdoor,Transport,Transport
14767,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14768,Pyshical contact,Cohabitant,outdoor,Transport,Transport
14769,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14770,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14771,Pyshical contact,Cohabitant,outdoor,Transport,Transport
14772,Pyshical contact,Cohabitant,indoor,Leisure,Homeguest
14773,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14774,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14775,Between 1 and 2 meters,Non-cohabitant relative/family member,indoor,Home,Home
14776,Between 1 and 2 meters,Non-cohabitant relative/family member,indoor,Home,Home
14777,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14778,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14779,Pyshical contact,Cohabitant,indoor,Home,Home
14780,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14781,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14782,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14783,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14784,Pyshical contact,Non-cohabitant relative/family member,indoor,Home,Home
14785,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14786,Less than 1 meter,Other,indoor,Other,Shopping
14787,Between 1 and 2 meters,Other,indoor,Other,Shopping
14788,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14789,Pyshical contact,Other,indoor,Leisure,Restaurant
14790,Less than 1 meter,Coworker,indoor,Leisure,Restaurant
14791,Pyshical contact,Other,indoor,Leisure,Homeguest
14792,Pyshical contact,Coworker,indoor,Leisure,Restaurant
14793,Less than 1 meter,Cohabitant,indoor,Home,Cohabitant
14794,Less than 1 meter,Cohabitant,indoor,Home,Cohabitant
14795,Pyshical contact,Other,indoor,Other,Shopping
